560.806152344,1339.38549805,ow
605.553527832,1465.89624023,ow
699.231079102,1501.06164551,ow
435.408050537,1745.7487793,ax
318.354309082,2291.07324219,ey
276.897918701,2006.33325195,ey
379.84463501,1706.66845703,uw
246.996658325,1131.76123047,ow
528.46472168,2343.23486328,ey
1409.30212402,1929.22070312,ow
448.540863037,2357.74487305,ih
244.233825684,1281.27319336,ow
415.795196533,2110.01391602,uw
588.778991699,1445.28479004,ow
458.360473633,1334.33190918,ow
304.367462158,2366.32006836,iy
634.320983887,1921.76257324,eh
424.10055542,1933.15283203,ih
421.230773926,2251.39233398,ih
445.044769287,2324.04418945,ih
223.776916504,1632.64343262,ow
214.969467163,1055.31970215,ow
650.975891113,1482.6217041,ow
383.524658203,1913.26757812,uw
445.614959717,1906.8873291,iy
440.707641602,2197.81542969,uw
433.044433594,1947.58886719,iy
422.779327393,881.481079102,ao
442.507354736,2361.03515625,ih
437.169769287,2408.94799805,ey
421.327453613,2522.31201172,ey
381.565734863,1741.86694336,uw
626.632324219,1878.09936523,eh
286.590454102,2057.63476562,uw
628.690795898,1312.1394043,ow
537.570251465,1879.74951172,eh
260.436828613,1115.44763184,ow
242.877914429,2552.72119141,iy
641.232666016,1374.83361816,ow
605.142578125,1287.85437012,ow
379.676330566,1691.74658203,uw
766.152404785,1622.3046875,ow
510.44152832,1241.62792969,ow
639.698242188,1448.47180176,ow
421.947814941,2525.54492188,iy
615.45501709,2302.83447266,iy
406.585693359,2477.6965332,ey
237.998794556,1322.88452148,uw
642.877075195,1966.24035645,eh
409.184295654,1844.71862793,uw
430.353881836,1644.43725586,iy
283.550476074,1569.52001953,eh
446.854431152,1541.65686035,ah
653.793701172,1350.84838867,ow
618.894165039,1418.84216309,ow
631.635437012,1840.87658691,eh
419.726257324,2398.68676758,ey
402.973327637,2241.84033203,ih
370.218383789,2483.14257812,ih
453.429260254,1876.26330566,ax
534.380371094,1385.03564453,ow
397.386688232,2300.6953125,ih
411.864349365,2428.58740234,ey
416.376068115,2086.87402344,iy
224.01574707,1172.37451172,uw
567.894592285,1241.15393066,ow
400.242767334,2446.62695312,ey
358.055786133,2607.02539062,iy
424.926177979,2537.49243164,ey
239.759841919,2106.52856445,ih
231.479415894,1045.82873535,ow
426.857788086,2078.25854492,uw
603.249755859,1319.56726074,ow
714.441223145,1566.20544434,ow
468.140136719,1309.61340332,ah
465.660705566,2058.22314453,ih
395.308868408,2465.61914062,ey
408.268341064,2606.59301758,iy
402.457733154,1720.20727539,eh
440.264068604,1722.85412598,ah
391.432159424,2517.26782227,ey
402.666107178,1933.97583008,ah
446.601318359,2353.2253418,ey
419.534637451,1564.86706543,ow
218.330123901,1142.12268066,ow
426.873168945,1797.19726562,ax
479.185302734,1227.4967041,ow
601.949462891,1473.05822754,ow
229.625061035,1090.59484863,ow
489.432769775,963.298400879,ao
628.408447266,1399.66906738,ow
211.961135864,1850.2902832,ow
432.378692627,2548.17651367,ey
424.02835083,2145.26269531,uw
617.310241699,1359.80541992,ow
460.819580078,2179.47607422,ih
371.764282227,2376.40625,ax
342.672485352,2006.40734863,uw
456.466827393,2439.77099609,ey
420.071472168,1117.09265137,ow
672.591796875,1391.89343262,ow
314.279541016,1615.62561035,eh
560.671386719,2337.65917969,ey
318.321105957,2602.50488281,iy
403.345489502,2538.22558594,ey
462.643188477,1329.72070312,ao
617.692138672,2445.69067383,ey
533.927307129,1339.7364502,ow
227.354690552,1663.13317871,ow
419.488952637,852.524536133,ao
602.230529785,1344.60522461,ow
469.203826904,822.658691406,ao
525.436218262,1271.34387207,ow
447.076202393,2259.81469727,ih
433.603759766,2100.27197266,uw
514.167297363,2368.33837891,ey
246.390899658,2343.37207031,iy
457.52935791,1795.05407715,ax
337.742858887,1683.7454834,ax
491.637786865,2247.14794922,ey
422.50769043,2555.56738281,ey
417.475708008,2337.60449219,iy
647.085021973,1483.14428711,ow
600.461914062,1368.94677734,ow
402.843383789,2113.81958008,uw
418.380767822,2401.39306641,ih
372.418426514,1872.50646973,uw
360.448730469,2083.00024414,ey
321.899780273,1752.53820801,ow
623.030212402,1252.30175781,ow
446.760559082,2509.26782227,ey
484.884094238,2216.85253906,ih
368.479827881,2632.07617188,iy
358.343017578,864.390197754,ow
368.399353027,2174.2109375,uw
590.996826172,1801.45593262,eh
443.090087891,2089.87524414,iy
433.327697754,2344.27929688,ih
398.715026855,2312.77783203,ih
392.946716309,816.709106445,ao
619.001831055,1461.85412598,ah
337.721008301,1524.4765625,eh
415.664886475,2465.62792969,iy
546.243713379,1135.52282715,ow
226.407592773,1195.80371094,uw
378.100067139,1104.13232422,ow
655.763549805,1316.15161133,ow
402.228759766,2412.27661133,ey
648.278991699,1297.47045898,ah
589.81463623,1958.47546387,eh
500.0,1500.0,ih
375.899200439,2076.41870117,uw
580.001098633,1379.67578125,ow
609.490356445,1268.17236328,ow
449.32989502,859.762390137,ao
447.017608643,2045.48266602,uw
373.536529541,1536.45959473,uw
462.485534668,1526.66833496,ah
616.09765625,1841.7845459,eh
481.33291626,2423.12109375,ey
470.819366455,1718.19885254,ax
443.447387695,1543.38879395,iy
220.696289062,1185.78308105,uw
396.552307129,1946.63037109,uw
401.022857666,1316.51855469,ow
368.292999268,1845.67541504,uw
386.101806641,1695.43054199,uw
644.289916992,1941.36853027,eh
473.259002686,1236.56262207,ow
429.6875,2372.30957031,iy
546.338256836,1858.1105957,ah
630.505249023,1261.32763672,ow
683.535583496,1567.13769531,ow
268.596038818,1491.67028809,uw
358.532562256,1710.92590332,ow
412.667694092,896.374511719,ow
330.747039795,1560.39404297,eh
475.007354736,1706.13305664,iy
599.593139648,1387.05371094,ow
368.545196533,1922.24609375,ih
333.011444092,1620.16479492,eh
420.486816406,1294.02575684,ow
676.395141602,1623.97314453,ow
570.314880371,2356.65649414,ey
382.728546143,2285.3972168,ih
331.486114502,1600.43225098,ow
410.607299805,2480.9855957,ey
767.371887207,1717.80932617,ah
422.165313721,2289.76489258,iy
416.547241211,2158.51416016,iy
403.425170898,2553.83032227,ey
444.55657959,894.353149414,ao
561.846008301,1416.86242676,ow
242.58203125,1130.30847168,ow
420.674682617,1851.06213379,ax
379.1640625,2092.02661133,uw
363.048706055,1570.5369873,eh
647.656616211,1483.55993652,ow
664.658447266,1737.47229004,ow
463.360992432,2345.96118164,ey
583.644348145,1349.41394043,ow
490.716796875,2251.94921875,ey
197.412796021,1086.10595703,uw
384.300628662,1610.75695801,ow
393.296386719,1524.50915527,ow
638.408996582,1428.04248047,ow
609.327636719,1322.82629395,ow
458.032043457,1149.26733398,ow
360.803619385,1592.07397461,eh
573.831115723,1371.80297852,ow
1222.3059082,1572.8001709,ow
416.320556641,1851.53503418,ax
408.344970703,1965.16845703,iy
364.485778809,1886.50817871,ah
476.685760498,1662.81555176,ah
609.965698242,1429.66894531,ow
522.10168457,1320.83044434,ah
511.637969971,1352.6776123,ow
423.458190918,2453.94335938,ey
362.927764893,2478.93896484,ey
413.142669678,1594.36328125,ow
426.230682373,1733.5447998,ax
635.388183594,1405.27612305,ow
193.195510864,1548.9597168,uw
240.36000061,2037.32861328,uw
582.486938477,1215.79138184,ow
452.966156006,1976.30651855,iy
272.088867188,1965.29150391,uw
405.798950195,1838.30541992,ah
286.844329834,1567.70874023,eh
474.799591064,2393.44189453,ey
575.83972168,1246.47412109,ao
360.022033691,2359.07568359,ey
364.635528564,1727.01647949,uw
457.04095459,1780.42626953,ah
418.565917969,1784.99182129,ax
380.466400146,1970.35400391,uw
436.369934082,2367.01904297,ey
329.535858154,1521.73193359,eh
444.485351562,880.239562988,ao
433.522216797,2037.43652344,uw
697.700134277,1430.61877441,ow
406.739898682,1243.30578613,ow
372.059387207,2468.16088867,ey
369.662384033,1733.01062012,uw
381.390899658,2040.50292969,uw
316.19732666,2328.05029297,ih
424.407928467,1148.42468262,ow
520.633483887,1220.43908691,ao
421.129211426,2278.76049805,iy
446.295928955,926.33807373,ow
398.735015869,2446.02441406,ey
456.885467529,2047.06921387,ih
454.371948242,893.86315918,ao
624.194030762,1350.41259766,ow
279.797119141,979.734191895,ow
450.782501221,2463.98999023,iy
734.922790527,1656.53125,ow
609.427001953,1344.97705078,ow
402.317260742,798.304138184,ao
616.365783691,1378.95019531,ow
521.845153809,1669.39257812,ah
287.107788086,2653.60229492,iy
470.396820068,1200.57873535,ao
412.495452881,2281.1394043,ih
428.931793213,2554.31152344,ey
430.513305664,2317.57885742,ih
443.791534424,1735.55615234,ax
451.834991455,2389.85131836,ey
186.370574951,2698.56445312,iy
439.242675781,2432.21264648,ey
524.476135254,1093.03955078,ow
468.895874023,1177.32531738,ow
215.908050537,1030.42248535,ow
341.687469482,2442.84130859,ax
466.459472656,1504.23852539,ow
522.891357422,1373.17858887,ow
474.754486084,1203.75402832,ow
448.65045166,1765.52392578,ah
295.971710205,2202.2980957,ey
220.19694519,1746.10644531,ow
270.813140869,2203.01000977,ih
431.629486084,2513.08666992,ey
553.903320312,1328.71105957,ao
265.599456787,1955.94946289,ih
523.462280273,2294.6875,ey
345.707672119,1436.78759766,uw
369.584289551,1767.12487793,uw
438.610931396,2351.27685547,iy
634.340148926,1883.9543457,eh
430.591247559,1832.7598877,ah
482.215484619,1742.8347168,ah
481.810760498,1687.90649414,iy
426.160736084,2057.48217773,uw
495.363006592,2367.27319336,ey
562.753356934,2389.05932617,ey
349.689758301,2307.32421875,ih
643.234985352,2233.78686523,iy
460.368591309,2154.73583984,ih
256.279083252,1889.03845215,uw
200.52355957,925.226501465,ow
230.692764282,1254.93920898,uw
466.55355835,875.316711426,ao
625.221496582,1907.03881836,eh
480.949188232,967.091003418,ao
503.830200195,1229.30786133,ao
611.725952148,1849.52929688,eh
446.67791748,2229.86254883,iy
593.847839355,1336.70947266,ow
422.457244873,850.302307129,ao
433.686401367,1675.06872559,iy
395.502716064,2292.98803711,iy
557.65032959,1441.81005859,ow
521.208618164,1140.5234375,ow
225.397994995,1090.6418457,uw
518.877319336,1130.81933594,ow
285.281677246,977.355102539,ow
444.956359863,889.992553711,ao
200.820114136,1380.84729004,ow
410.789337158,2322.15258789,ih
454.624755859,1837.78967285,ax
644.963989258,1933.03979492,eh
331.080505371,2309.1105957,ah
395.933197021,2011.22814941,iy
320.77835083,1980.0378418,uw
559.944152832,1349.50476074,ow
433.805389404,2315.75585938,ih
629.480529785,1890.4197998,eh
461.27255249,1900.76477051,iy
560.16998291,1180.79467773,ow
410.423614502,759.610595703,ao
514.635192871,1081.4161377,ao
400.105621338,1868.34277344,uw
545.865478516,1119.5982666,ao
441.51940918,827.670654297,ao
430.262573242,1308.80236816,ow
617.118835449,1947.70825195,ey
465.901580811,2163.46362305,ih
592.898132324,1218.92773438,ow
614.516601562,1342.1619873,ow
541.967712402,987.377746582,ao
591.147033691,1297.76477051,ow
429.061950684,801.679443359,ao
427.828063965,2500.31811523,ey
480.242431641,1217.21118164,ow
590.642700195,1297.74780273,ow
415.406494141,1343.49609375,ow
623.108154297,1304.21142578,ow
642.833496094,1324.97375488,ow
423.761444092,2572.7253418,ey
459.32598877,2101.43310547,ey
525.588684082,1127.20385742,ow
636.37487793,1432.37927246,ow
634.267456055,1817.43359375,eh
478.085266113,1060.12890625,ow
404.327301025,1886.24572754,ax
426.622070312,860.389465332,ao
240.664581299,1124.6854248,uw
267.678985596,2507.62036133,iy
457.676696777,2203.89160156,ih
644.084350586,1276.62243652,ow
651.45111084,1746.04284668,ow
561.297668457,1797.27416992,eh
463.867095947,954.690307617,ao
468.489898682,1709.42700195,iy
411.902862549,1715.72106934,ax
516.965393066,1144.24353027,ow
454.335876465,935.494506836,ao
419.744354248,1736.17480469,ah
250.38734436,1827.32995605,iy
433.229827881,1694.28540039,iy
503.158905029,2459.12109375,ey
321.107330322,2129.14233398,iy
377.344299316,2472.37915039,ey
374.034606934,2112.52050781,uw
370.562957764,2453.34570312,ey
407.460754395,2199.58813477,uw
367.725616455,2411.17675781,ey
563.123596191,1908.93908691,iy
462.932281494,1125.04577637,ow
425.565551758,1688.34899902,ah
307.201721191,1191.58154297,ow
636.385375977,1597.48242188,ow
567.390136719,2264.53369141,ey
730.921447754,1660.1628418,ah
442.548828125,901.45098877,ao
648.243164062,1573.98217773,ow
444.996795654,2292.55297852,ih
658.446838379,1367.64501953,ow
405.353851318,1943.56237793,ey
468.471466064,2122.49902344,ey
537.312805176,1957.5892334,eh
431.317657471,2073.96020508,ih
435.999542236,1823.25280762,ah
358.054351807,2486.96264648,iy
521.467895508,1276.57141113,ao
704.04309082,1588.4119873,ow
416.001983643,2199.32104492,uw
422.016571045,2400.45825195,ih
296.319091797,1910.25927734,uw
414.405792236,2482.68408203,ey
354.051696777,2603.11376953,iy
635.488891602,1960.05236816,eh
518.042480469,1269.12487793,ow
488.825439453,1351.24658203,ow
495.514038086,1238.75646973,uw
263.074035645,1779.57617188,ih
294.99810791,1946.76623535,uw
426.120788574,2385.47094727,ey
533.32409668,1226.17993164,ow
440.269622803,2039.36218262,iy
386.987304688,1563.52429199,iy
445.856628418,1144.12109375,ow
446.821350098,2118.50537109,iy
431.628082275,1052.31347656,ow
427.125335693,2173.85571289,ih
448.59564209,860.564575195,ao
441.351196289,849.80859375,ao
422.868591309,2173.97998047,ih
396.558837891,804.721862793,ao
326.614318848,1648.45141602,ow
690.326416016,1859.58361816,eh
582.043395996,2473.23242188,ey
465.672485352,2367.98974609,ey
607.112976074,1886.43615723,eh
285.263061523,2183.66552734,iy
396.701141357,2585.32128906,ih
617.905883789,1419.30554199,ow
696.096740723,1475.25256348,ow
644.205871582,1921.38830566,eh
213.705184937,2091.99414062,ih
642.973266602,1328.20166016,ow
439.698730469,1254.00268555,ow
354.576507568,1909.0098877,ax
342.111999512,2536.95092773,ey
389.613250732,989.717590332,ow
435.091308594,1980.00097656,iy
517.421020508,2501.55615234,ey
427.975769043,2338.19946289,iy
365.035858154,1959.25219727,uw
427.759429932,2205.62597656,uw
431.755523682,885.049865723,ao
473.629211426,1250.80871582,ow
605.924499512,1881.37573242,eh
303.091217041,1606.15454102,ow
270.1222229,1083.58825684,ow
898.301147461,1510.15087891,ah
430.570831299,901.343200684,ao
217.408035278,1371.24487305,ow
447.879821777,1896.8059082,uw
437.583892822,2250.58911133,ih
388.612884521,1422.83630371,ax
571.304626465,2290.08129883,ey
414.961517334,1491.37158203,ow
419.741394043,2466.92407227,iy
459.704071045,2080.046875,iy
498.319641113,1509.01074219,ah
314.789398193,1950.35778809,uw
443.077880859,1719.03381348,eh
446.669433594,2461.109375,iy
660.429504395,1536.74047852,ah
244.032333374,985.827819824,ow
694.28729248,1373.0949707,ow
595.23046875,1097.81103516,ow
479.963562012,1660.23571777,iy
468.899383545,920.153808594,ao
522.159667969,1258.58410645,ow
237.096786499,2011.41760254,ey
419.65612793,2394.60449219,ih
339.409393311,1525.8145752,ow
569.368591309,2259.47216797,ey
433.959411621,1218.1776123,uw
350.803833008,2328.34179688,iy
382.400238037,2410.30712891,ey
241.229003906,885.197692871,ow
427.282165527,2409.53344727,ih
245.472915649,1917.13061523,ih
649.184692383,1937.88793945,eh
622.489440918,1708.76025391,ow
671.390869141,1972.8572998,eh
605.430541992,1221.93469238,ow
437.692565918,2273.3425293,ih
512.676696777,1154.37548828,ow
575.478515625,1386.9765625,ow
633.60534668,1860.09570312,eh
591.911010742,1388.38122559,ow
683.870849609,1381.31542969,ah
408.999237061,1708.03955078,ey
406.24899292,2067.55932617,uw
459.073547363,1688.34936523,ah
363.871429443,1571.58435059,uw
208.29788208,1451.66687012,uw
399.723937988,2241.75341797,ih
460.457580566,1797.49084473,iy
450.702941895,861.749084473,ao
368.11920166,1744.55810547,ey
570.325744629,2350.40405273,ey
404.268707275,2397.30200195,ih
306.952758789,1828.16235352,ax
339.887390137,2038.04321289,uw
433.49331665,2309.79272461,ih
351.798675537,2260.39526367,iy
419.664672852,2460.70117188,iy
454.401702881,941.032043457,ao
662.926025391,1422.2220459,ow
571.394165039,1298.85864258,ow
349.032196045,1044.15539551,ow
355.275268555,2059.20336914,uw
407.660522461,1780.41845703,iy
418.841400146,1787.96289062,ah
411.655181885,1794.05236816,iy
561.925964355,2337.88574219,ey
627.556945801,1496.70214844,ow
425.896240234,1423.19042969,uw
452.395324707,2082.52392578,iy
442.208404541,2084.5637207,iy
688.315612793,1514.88122559,ow
449.812683105,2216.48730469,iy
619.199829102,1863.26757812,eh
656.768859863,1610.3704834,ow
628.541748047,1415.96789551,ow
391.315216064,1541.88195801,ax
258.149383545,1912.21313477,iy
384.192321777,779.954833984,ao
474.583831787,2308.30859375,ih
226.756134033,1166.12231445,ow
664.383300781,1415.60974121,ow
389.820678711,1247.17687988,uw
453.430114746,2344.95092773,iy
455.947357178,830.737609863,ao
353.884979248,2169.69262695,iy
410.828887939,1925.84985352,iy
304.87097168,2377.12646484,iy
435.239959717,1709.28515625,iy
437.219085693,2224.25952148,ih
431.86920166,2560.47216797,ey
389.943023682,1945.80786133,uw
287.780761719,2213.60717773,ih
382.198883057,2428.14038086,ih
469.519775391,801.275817871,ao
601.702453613,1822.27062988,eh
192.677581787,1470.24926758,uw
469.440734863,1062.73913574,ow
384.495758057,2032.81811523,iy
443.72756958,2421.56274414,iy
588.589355469,1367.78991699,ow
480.191864014,2224.06469727,iy
382.160095215,1111.08532715,ow
250.231277466,2312.9831543,iy
443.282775879,2289.34741211,ih
441.474243164,2099.22436523,iy
396.842498779,2150.60449219,ey
410.040405273,825.034973145,ao
478.858825684,2179.72119141,ih
414.335510254,1992.88183594,uw
270.984954834,1216.39550781,ow
449.443786621,1801.85229492,ah
414.901306152,2071.00952148,iy
335.372161865,1557.24914551,ow
295.790008545,2161.58105469,ah
387.219116211,2034.50305176,uw
389.938934326,2355.16796875,iy
397.84197998,1902.45336914,iy
455.032073975,2321.31567383,ih
466.477539062,1875.46240234,ah
449.014831543,1056.48669434,ow
491.241821289,2353.25219727,ey
544.300476074,1788.9765625,eh
629.852111816,1432.31738281,ow
391.226074219,790.437805176,ao
460.133758545,2524.90771484,ey
354.848449707,2358.11206055,iy
432.706115723,1041.52636719,ow
353.753845215,2337.91601562,ax
622.526733398,1631.0480957,ow
450.85345459,2098.33911133,ih
477.919647217,1232.7722168,ao
362.805603027,2042.01147461,uw
400.690704346,2360.97729492,iy
527.39440918,1053.62988281,ao
207.181625366,1961.66455078,ey
649.937011719,1940.4942627,eh
475.224151611,1350.74133301,ow
444.610900879,1783.71191406,ah
424.407562256,2059.54614258,iy
241.676589966,1152.44689941,uw
369.644165039,1906.95825195,uw
416.674468994,2489.9855957,ih
651.188171387,1383.86047363,ow
404.728057861,2048.43676758,uw
583.364624023,2299.18554688,ey
495.300476074,1403.34204102,ow
636.851379395,1925.66320801,eh
430.909912109,1918.51269531,iy
555.594360352,1845.04052734,eh
319.073028564,1538.84094238,uw
462.861236572,2326.0402832,ey
393.216217041,1883.49084473,uw
418.258026123,2500.26977539,iy
571.277587891,1170.10058594,ow
637.039855957,1901.67456055,eh
435.790496826,2233.18432617,uw
240.182052612,1056.46777344,ow
497.757263184,1890.5769043,eh
532.262878418,1163.51428223,ow
486.830474854,2351.64306641,ey
359.622528076,2569.47265625,ey
702.178222656,1388.49462891,ah
633.691833496,1768.55627441,eh
443.719573975,868.351806641,ao
370.471405029,1628.56933594,uw
651.20300293,1882.90600586,eh
431.430175781,2362.14331055,ey
749.937072754,1646.71191406,ah
407.8046875,2163.20458984,iy
554.390686035,1224.75671387,ow
425.285522461,1890.87988281,iy
448.92364502,2424.72021484,iy
434.315185547,1551.28295898,ah
253.305633545,1636.60095215,ow
440.767211914,2183.71582031,iy
609.77355957,2079.828125,ey
547.083190918,2198.31835938,ey
399.768432617,796.054992676,ao
619.793273926,1956.29589844,eh
408.155426025,2158.76318359,uw
246.17199707,1149.77722168,ow
378.934661865,1788.64221191,ih
433.114929199,2204.8737793,ih
433.669891357,2270.17773438,uw
407.929016113,1776.59277344,ax
420.277526855,2577.69824219,ey
489.798980713,1574.44177246,ah
478.787658691,2106.68725586,ih
397.941619873,2602.04174805,ey
403.381286621,2169.84350586,uw
428.036987305,2479.94628906,iy
434.873809814,1886.8293457,iy
664.739685059,1923.8026123,eh
594.285339355,1866.39123535,eh
416.797790527,1637.78283691,ah
393.494171143,1889.90087891,uw
308.205200195,1668.90563965,ax
412.528808594,786.328369141,ao
395.241821289,2029.78503418,uw
410.76260376,1463.42419434,ow
621.520996094,1918.52929688,eh
394.017181396,2232.06494141,uw
388.608215332,1889.2487793,uw
427.274139404,1886.7010498,iy
446.179168701,2059.91918945,uw
310.375671387,2598.81958008,iy
517.953674316,2424.44189453,ey
412.187225342,751.15032959,ao
739.852661133,1605.87902832,ow
440.307769775,1764.38269043,ax
662.550231934,1398.15991211,ow
659.429870605,1369.26403809,ow
456.546203613,920.476867676,ao
426.141906738,1615.56311035,ah
429.318572998,1940.31237793,uw
208.604476929,824.411865234,ow
587.577270508,1282.74414062,ow
346.739318848,2416.70117188,iy
602.185302734,1455.56237793,ow
463.301757812,1900.43518066,iy
260.290557861,1194.10083008,uw
469.579437256,2200.45288086,ey
638.181335449,1471.57519531,ow
506.416442871,1545.25170898,iy
579.523803711,1484.33959961,ow
219.915161133,1046.4888916,uw
564.125610352,1197.64221191,ow
489.18258667,1220.81677246,ow
442.085388184,2234.68725586,iy
231.167755127,1842.91247559,ey
374.085144043,2095.86499023,uw
430.40637207,1474.73303223,ow
300.66519165,1915.61254883,uw
571.490234375,1251.48522949,ow
582.807434082,1966.26281738,ey
569.460327148,1829.61328125,eh
274.623809814,1967.63183594,ih
426.415222168,2350.53417969,ih
360.648040771,1544.74829102,uw
605.278198242,1379.09277344,ow
366.061309814,2301.28564453,iy
592.783203125,1216.8125,ow
432.829986572,1790.12609863,ax
361.424835205,1709.77490234,eh
763.285400391,1449.81408691,ah
420.165313721,1728.61474609,ah
626.444763184,1490.91760254,ow
462.992401123,2370.96435547,ey
793.41394043,1583.00146484,ah
611.083129883,1408.02807617,ow
378.054595947,2562.05737305,ey
394.107269287,1745.35046387,uw
299.668762207,1122.0255127,ow
269.725708008,2124.45288086,ey
598.280822754,1213.71679688,ow
441.073791504,2020.8416748,uw
427.316558838,1683.64660645,iy
392.106842041,1289.28320312,ow
363.483917236,2224.82006836,ih
414.564849854,818.988342285,ao
600.54876709,1204.25146484,ow
228.078338623,867.786132812,ow
824.063842773,1627.02185059,ah
277.91003418,2028.00695801,ey
681.608764648,1611.01379395,ow
429.868408203,2616.59667969,ey
472.645324707,1242.64904785,ow
468.297058105,1874.53515625,iy
445.491577148,1366.86706543,uw
420.358215332,2307.04663086,iy
558.199829102,1158.59326172,ow
421.155029297,1523.98205566,ow
658.310241699,1971.39526367,eh
382.500549316,770.784545898,ao
448.399414062,958.049743652,ao
479.332885742,1393.2512207,ah
346.163665771,2435.03759766,ey
668.609863281,1622.64892578,ow
371.898742676,2546.5234375,iy
399.368225098,785.124389648,ao
516.803100586,1281.54321289,ao
427.555419922,2496.75341797,iy
